sample,rgb,dmg,und,bkg,rgb_ok,dmg_ok,und_ok,bkg_ok,size_match
cl29aj8720z1g0zbm9bcw4keu,/home/shared-data/AnnotierteBilder/cl29aj8720z1g0zbm9bcw4keu/cl29aj8720z1g0zbm9bcw4keu.jpg,/home/shared-data/AnnotierteBilder/cl29aj8720z1g0zbm9bcw4keu/damaged_metal.png,/home/shared-data/AnnotierteBilder/cl29aj8720z1g0zbm9bcw4keu/undamaged_metal.png,/home/shared-data/AnnotierteBilder/cl29aj8720z1g0zbm9bcw4keu/background.png,True,True,True,True,True
cl6fdnq7g1ed108y1f02shcqr,/home/shared-data/AnnotierteBilder/cl6fdnq7g1ed108y1f02shcqr/cl6fdnq7g1ed108y1f02shcqr.jpg,/home/shared-data/AnnotierteBilder/cl6fdnq7g1ed108y1f02shcqr/damaged_metal.png,/home/shared-data/AnnotierteBilder/cl6fdnq7g1ed108y1f02shcqr/undamaged_metal.png,/home/shared-data/AnnotierteBilder/cl6fdnq7g1ed108y1f02shcqr/background.png,True,True,True,True,True
cl6710hq60hqz07y8592ohil3,/home/shared-data/AnnotierteBilder/cl6710hq60hqz07y8592ohil3/cl6710hq60hqz07y8592ohil3.jpg,/home/shared-data/AnnotierteBilder/cl6710hq60hqz07y8592ohil3/damaged_metal.png,/home/shared-data/AnnotierteBilder/cl6710hq60hqz07y8592ohil3/undamaged_metal.png,/home/shared-data/AnnotierteBilder/cl6710hq60hqz07y8592ohil3/background.png,True,True,True,True,True
cl2w8y4eugjj207cubr4v1b2u,/home/shared-data/AnnotierteBilder/cl2w8y4eugjj207cubr4v1b2u/cl2w8y4eugjj207cubr4v1b2u.jpg,/home/shared-data/AnnotierteBilder/cl2w8y4eugjj207cubr4v1b2u/damaged_metal.png,/home/shared-data/AnnotierteBilder/cl2w8y4eugjj207cubr4v1b2u/undamaged_metal.png,/home/shared-data/AnnotierteBilder/cl2w8y4eugjj207cubr4v1b2u/background.png,True,True,True,True,True
cl5b2i0ae0u1707wkbyjdhk0y,/home/shared-data/AnnotierteBilder/cl5b2i0ae0u1707wkbyjdhk0y/cl5b2i0ae0u1707wkbyjdhk0y.jpg,/home/shared-data/AnnotierteBilder/cl5b2i0ae0u1707wkbyjdhk0y/damaged_metal.png,/home/shared-data/AnnotierteBilder/cl5b2i0ae0u1707wkbyjdhk0y/undamaged_metal.png,/home/shared-data/AnnotierteBilder/cl5b2i0ae0u1707wkbyjdhk0y/background.png,True,True,True,True,True
cl2os5vh600i70z9bgkiee4bx,/home/shared-data/AnnotierteBilder/cl2os5vh600i70z9bgkiee4bx/cl2os5vh600i70z9bgkiee4bx.jpg,/home/shared-data/AnnotierteBilder/cl2os5vh600i70z9bgkiee4bx/damaged_metal.png,/home/shared-data/AnnotierteBilder/cl2os5vh600i70z9bgkiee4bx/undamaged_metal.png,/home/shared-data/AnnotierteBilder/cl2os5vh600i70z9bgkiee4bx/background.png,True,True,True,True,True
cl7dibr0omb1807yr6ymtgshj,/home/shared-data/AnnotierteBilder/cl7dibr0omb1807yr6ymtgshj/cl7dibr0omb1807yr6ymtgshj.jpg,/home/shared-data/AnnotierteBilder/cl7dibr0omb1807yr6ymtgshj/damaged_metal.png,/home/shared-data/AnnotierteBilder/cl7dibr0omb1807yr6ymtgshj/undamaged_metal.png,/home/shared-data/AnnotierteBilder/cl7dibr0omb1807yr6ymtgshj/background.png,True,True,True,True,True
cl4wuapy05tvd07051n325exq,/home/shared-data/AnnotierteBilder/cl4wuapy05tvd07051n325exq/cl4wuapy05tvd07051n325exq.jpg,/home/shared-data/AnnotierteBilder/cl4wuapy05tvd07051n325exq/damaged_metal.png,/home/shared-data/AnnotierteBilder/cl4wuapy05tvd07051n325exq/undamaged_metal.png,/home/shared-data/AnnotierteBilder/cl4wuapy05tvd07051n325exq/background.png,True,True,True,True,True
cl7djpoe4llh7081k4fe1he0q,/home/shared-data/AnnotierteBilder/cl7djpoe4llh7081k4fe1he0q/cl7djpoe4llh7081k4fe1he0q.jpg,/home/shared-data/AnnotierteBilder/cl7djpoe4llh7081k4fe1he0q/damaged_metal.png,/home/shared-data/AnnotierteBilder/cl7djpoe4llh7081k4fe1he0q/undamaged_metal.png,/home/shared-data/AnnotierteBilder/cl7djpoe4llh7081k4fe1he0q/background.png,True,True,True,True,True
cl61lhfmrg2js091m96hr2xos,/home/shared-data/AnnotierteBilder/cl61lhfmrg2js091m96hr2xos/cl61lhfmrg2js091m96hr2xos.jpg,/home/shared-data/AnnotierteBilder/cl61lhfmrg2js091m96hr2xos/damaged_metal.png,/home/shared-data/AnnotierteBilder/cl61lhfmrg2js091m96hr2xos/undamaged_metal.png,/home/shared-data/AnnotierteBilder/cl61lhfmrg2js091m96hr2xos/background.png,True,True,True,True,True
cl1w4lw2i0vsu0z9sga9hfupw,/home/shared-data/AnnotierteBilder/cl1w4lw2i0vsu0z9sga9hfupw/cl1w4lw2i0vsu0z9sga9hfupw.jpg,/home/shared-data/AnnotierteBilder/cl1w4lw2i0vsu0z9sga9hfupw/damaged_metal.png,/home/shared-data/AnnotierteBilder/cl1w4lw2i0vsu0z9sga9hfupw/undamaged_metal.png,/home/shared-data/AnnotierteBilder/cl1w4lw2i0vsu0z9sga9hfupw/background.png,True,True,True,True,True
cl65hxwbi0dk507wx44q698uq,/home/shared-data/AnnotierteBilder/cl65hxwbi0dk507wx44q698uq/cl65hxwbi0dk507wx44q698uq.jpg,/home/shared-data/AnnotierteBilder/cl65hxwbi0dk507wx44q698uq/damaged_metal.png,/home/shared-data/AnnotierteBilder/cl65hxwbi0dk507wx44q698uq/undamaged_metal.png,/home/shared-data/AnnotierteBilder/cl65hxwbi0dk507wx44q698uq/background.png,True,True,True,True,True
cl76a4b4i00dt07wd8by6dgos,/home/shared-data/AnnotierteBilder/cl76a4b4i00dt07wd8by6dgos/cl76a4b4i00dt07wd8by6dgos.jpg,/home/shared-data/AnnotierteBilder/cl76a4b4i00dt07wd8by6dgos/damaged_metal.png,/home/shared-data/AnnotierteBilder/cl76a4b4i00dt07wd8by6dgos/undamaged_metal.png,/home/shared-data/AnnotierteBilder/cl76a4b4i00dt07wd8by6dgos/background.png,True,True,True,True,True
cl74vz66m5bo6080gh5zmg0q6,/home/shared-data/AnnotierteBilder/cl74vz66m5bo6080gh5zmg0q6/cl74vz66m5bo6080gh5zmg0q6.jpg,/home/shared-data/AnnotierteBilder/cl74vz66m5bo6080gh5zmg0q6/damaged_metal.png,/home/shared-data/AnnotierteBilder/cl74vz66m5bo6080gh5zmg0q6/undamaged_metal.png,/home/shared-data/AnnotierteBilder/cl74vz66m5bo6080gh5zmg0q6/background.png,True,True,True,True,True
cl7g812xq7vlv07x4fywc8ck5,/home/shared-data/AnnotierteBilder/cl7g812xq7vlv07x4fywc8ck5/cl7g812xq7vlv07x4fywc8ck5.jpg,/home/shared-data/AnnotierteBilder/cl7g812xq7vlv07x4fywc8ck5/damaged_metal.png,/home/shared-data/AnnotierteBilder/cl7g812xq7vlv07x4fywc8ck5/undamaged_metal.png,/home/shared-data/AnnotierteBilder/cl7g812xq7vlv07x4fywc8ck5/background.png,True,True,True,True,True
cl252e7ye04mo0zc0fm722h79,/home/shared-data/AnnotierteBilder/cl252e7ye04mo0zc0fm722h79/cl252e7ye04mo0zc0fm722h79.jpg,/home/shared-data/AnnotierteBilder/cl252e7ye04mo0zc0fm722h79/damaged_metal.png,/home/shared-data/AnnotierteBilder/cl252e7ye04mo0zc0fm722h79/undamaged_metal.png,/home/shared-data/AnnotierteBilder/cl252e7ye04mo0zc0fm722h79/background.png,True,True,True,True,True
cl6ttmqb69gw9072ddu1e4pp2,/home/shared-data/AnnotierteBilder/cl6ttmqb69gw9072ddu1e4pp2/cl6ttmqb69gw9072ddu1e4pp2.jpg,/home/shared-data/AnnotierteBilder/cl6ttmqb69gw9072ddu1e4pp2/damaged_metal.png,/home/shared-data/AnnotierteBilder/cl6ttmqb69gw9072ddu1e4pp2/undamaged_metal.png,/home/shared-data/AnnotierteBilder/cl6ttmqb69gw9072ddu1e4pp2/background.png,True,True,True,True,True
cl41iiaq37of1075a7wtg8j4t,/home/shared-data/AnnotierteBilder/cl41iiaq37of1075a7wtg8j4t/cl41iiaq37of1075a7wtg8j4t.jpg,/home/shared-data/AnnotierteBilder/cl41iiaq37of1075a7wtg8j4t/damaged_metal.png,/home/shared-data/AnnotierteBilder/cl41iiaq37of1075a7wtg8j4t/undamaged_metal.png,/home/shared-data/AnnotierteBilder/cl41iiaq37of1075a7wtg8j4t/background.png,True,True,True,True,True
cl72q9qvvbiut08zm17iz6kls,/home/shared-data/AnnotierteBilder/cl72q9qvvbiut08zm17iz6kls/cl72q9qvvbiut08zm17iz6kls.jpg,/home/shared-data/AnnotierteBilder/cl72q9qvvbiut08zm17iz6kls/damaged_metal.png,/home/shared-data/AnnotierteBilder/cl72q9qvvbiut08zm17iz6kls/undamaged_metal.png,/home/shared-data/AnnotierteBilder/cl72q9qvvbiut08zm17iz6kls/background.png,True,True,False,True,True
cl79jr7pq1lbc070i9o7n5hl1,/home/shared-data/AnnotierteBilder/cl79jr7pq1lbc070i9o7n5hl1/cl79jr7pq1lbc070i9o7n5hl1.jpg,/home/shared-data/AnnotierteBilder/cl79jr7pq1lbc070i9o7n5hl1/damaged_metal.png,/home/shared-data/AnnotierteBilder/cl79jr7pq1lbc070i9o7n5hl1/undamaged_metal.png,/home/shared-data/AnnotierteBilder/cl79jr7pq1lbc070i9o7n5hl1/background.png,True,True,True,True,True
cl65j3oy80jpk07s93cxj7q9b,/home/shared-data/AnnotierteBilder/cl65j3oy80jpk07s93cxj7q9b/cl65j3oy80jpk07s93cxj7q9b.jpg,/home/shared-data/AnnotierteBilder/cl65j3oy80jpk07s93cxj7q9b/damaged_metal.png,/home/shared-data/AnnotierteBilder/cl65j3oy80jpk07s93cxj7q9b/undamaged_metal.png,/home/shared-data/AnnotierteBilder/cl65j3oy80jpk07s93cxj7q9b/background.png,True,True,True,True,True
cl1w4z4ri3qm90zbi76djbtte,/home/shared-data/AnnotierteBilder/cl1w4z4ri3qm90zbi76djbtte/cl1w4z4ri3qm90zbi76djbtte.jpg,/home/shared-data/AnnotierteBilder/cl1w4z4ri3qm90zbi76djbtte/damaged_metal.png,/home/shared-data/AnnotierteBilder/cl1w4z4ri3qm90zbi76djbtte/undamaged_metal.png,/home/shared-data/AnnotierteBilder/cl1w4z4ri3qm90zbi76djbtte/background.png,True,True,True,True,True
cl42qis9egnk1076k4u1o8qw2,/home/shared-data/AnnotierteBilder/cl42qis9egnk1076k4u1o8qw2/cl42qis9egnk1076k4u1o8qw2.jpg,/home/shared-data/AnnotierteBilder/cl42qis9egnk1076k4u1o8qw2/damaged_metal.png,/home/shared-data/AnnotierteBilder/cl42qis9egnk1076k4u1o8qw2/undamaged_metal.png,/home/shared-data/AnnotierteBilder/cl42qis9egnk1076k4u1o8qw2/background.png,True,True,True,True,True
cl5zmbta7macq091m76gbdndu,/home/shared-data/AnnotierteBilder/cl5zmbta7macq091m76gbdndu/cl5zmbta7macq091m76gbdndu.jpg,/home/shared-data/AnnotierteBilder/cl5zmbta7macq091m76gbdndu/damaged_metal.png,/home/shared-data/AnnotierteBilder/cl5zmbta7macq091m76gbdndu/undamaged_metal.png,/home/shared-data/AnnotierteBilder/cl5zmbta7macq091m76gbdndu/background.png,True,True,True,True,True
cl2fx28p73fy10z8a5eiyf4jr,/home/shared-data/AnnotierteBilder/cl2fx28p73fy10z8a5eiyf4jr/cl2fx28p73fy10z8a5eiyf4jr.jpg,/home/shared-data/AnnotierteBilder/cl2fx28p73fy10z8a5eiyf4jr/damaged_metal.png,/home/shared-data/AnnotierteBilder/cl2fx28p73fy10z8a5eiyf4jr/undamaged_metal.png,/home/shared-data/AnnotierteBilder/cl2fx28p73fy10z8a5eiyf4jr/background.png,True,True,True,True,True
cl3rnj3tpyya6077qh1subrup,/home/shared-data/AnnotierteBilder/cl3rnj3tpyya6077qh1subrup/cl3rnj3tpyya6077qh1subrup.jpg,/home/shared-data/AnnotierteBilder/cl3rnj3tpyya6077qh1subrup/damaged_metal.png,/home/shared-data/AnnotierteBilder/cl3rnj3tpyya6077qh1subrup/undamaged_metal.png,/home/shared-data/AnnotierteBilder/cl3rnj3tpyya6077qh1subrup/background.png,True,True,True,True,True
cl65g0nok01u307u3bel31wq4,/home/shared-data/AnnotierteBilder/cl65g0nok01u307u3bel31wq4/cl65g0nok01u307u3bel31wq4.jpg,/home/shared-data/AnnotierteBilder/cl65g0nok01u307u3bel31wq4/damaged_metal.png,/home/shared-data/AnnotierteBilder/cl65g0nok01u307u3bel31wq4/undamaged_metal.png,/home/shared-data/AnnotierteBilder/cl65g0nok01u307u3bel31wq4/background.png,True,True,True,True,True
cl7g7shjt2jh5070l6r5f7qzt,/home/shared-data/AnnotierteBilder/cl7g7shjt2jh5070l6r5f7qzt/cl7g7shjt2jh5070l6r5f7qzt.jpg,/home/shared-data/AnnotierteBilder/cl7g7shjt2jh5070l6r5f7qzt/damaged_metal.png,/home/shared-data/AnnotierteBilder/cl7g7shjt2jh5070l6r5f7qzt/undamaged_metal.png,/home/shared-data/AnnotierteBilder/cl7g7shjt2jh5070l6r5f7qzt/background.png,True,True,True,True,True
cl4vynjdm0dbn07zs21utf8xo,/home/shared-data/AnnotierteBilder/cl4vynjdm0dbn07zs21utf8xo/cl4vynjdm0dbn07zs21utf8xo.jpg,/home/shared-data/AnnotierteBilder/cl4vynjdm0dbn07zs21utf8xo/damaged_metal.png,/home/shared-data/AnnotierteBilder/cl4vynjdm0dbn07zs21utf8xo/undamaged_metal.png,/home/shared-data/AnnotierteBilder/cl4vynjdm0dbn07zs21utf8xo/background.png,True,True,True,True,True
cl7dnb7wel5um071e6bui46ud,/home/shared-data/AnnotierteBilder/cl7dnb7wel5um071e6bui46ud/cl7dnb7wel5um071e6bui46ud.jpg,/home/shared-data/AnnotierteBilder/cl7dnb7wel5um071e6bui46ud/damaged_metal.png,/home/shared-data/AnnotierteBilder/cl7dnb7wel5um071e6bui46ud/undamaged_metal.png,/home/shared-data/AnnotierteBilder/cl7dnb7wel5um071e6bui46ud/background.png,True,True,True,True,True
cl1w4oxr93pgp0zbi7tkl0ev8,/home/shared-data/AnnotierteBilder/cl1w4oxr93pgp0zbi7tkl0ev8/cl1w4oxr93pgp0zbi7tkl0ev8.jpg,/home/shared-data/AnnotierteBilder/cl1w4oxr93pgp0zbi7tkl0ev8/damaged_metal.png,/home/shared-data/AnnotierteBilder/cl1w4oxr93pgp0zbi7tkl0ev8/undamaged_metal.png,/home/shared-data/AnnotierteBilder/cl1w4oxr93pgp0zbi7tkl0ev8/background.png,True,True,True,True,True
cl66y2hs507c207xphjd63umt,/home/shared-data/AnnotierteBilder/cl66y2hs507c207xphjd63umt/cl66y2hs507c207xphjd63umt.jpg,/home/shared-data/AnnotierteBilder/cl66y2hs507c207xphjd63umt/damaged_metal.png,/home/shared-data/AnnotierteBilder/cl66y2hs507c207xphjd63umt/undamaged_metal.png,/home/shared-data/AnnotierteBilder/cl66y2hs507c207xphjd63umt/background.png,True,True,True,True,True
cl5rewyx11p7s070g7yli3j4y,/home/shared-data/AnnotierteBilder/cl5rewyx11p7s070g7yli3j4y/cl5rewyx11p7s070g7yli3j4y.jpg,/home/shared-data/AnnotierteBilder/cl5rewyx11p7s070g7yli3j4y/damaged_metal.png,/home/shared-data/AnnotierteBilder/cl5rewyx11p7s070g7yli3j4y/undamaged_metal.png,/home/shared-data/AnnotierteBilder/cl5rewyx11p7s070g7yli3j4y/background.png,True,True,True,True,True
cl7f79vq8190u084fajsacb1g,/home/shared-data/AnnotierteBilder/cl7f79vq8190u084fajsacb1g/cl7f79vq8190u084fajsacb1g.jpg,/home/shared-data/AnnotierteBilder/cl7f79vq8190u084fajsacb1g/damaged_metal.png,/home/shared-data/AnnotierteBilder/cl7f79vq8190u084fajsacb1g/undamaged_metal.png,/home/shared-data/AnnotierteBilder/cl7f79vq8190u084fajsacb1g/background.png,True,True,True,True,True
cl63vsqa739dz07vo7ke18gmc,/home/shared-data/AnnotierteBilder/cl63vsqa739dz07vo7ke18gmc/cl63vsqa739dz07vo7ke18gmc.jpg,/home/shared-data/AnnotierteBilder/cl63vsqa739dz07vo7ke18gmc/damaged_metal.png,/home/shared-data/AnnotierteBilder/cl63vsqa739dz07vo7ke18gmc/undamaged_metal.png,/home/shared-data/AnnotierteBilder/cl63vsqa739dz07vo7ke18gmc/background.png,True,True,True,True,True
cl29cc6of16wc0zc1244b8awv,/home/shared-data/AnnotierteBilder/cl29cc6of16wc0zc1244b8awv/cl29cc6of16wc0zc1244b8awv.jpg,/home/shared-data/AnnotierteBilder/cl29cc6of16wc0zc1244b8awv/damaged_metal.png,/home/shared-data/AnnotierteBilder/cl29cc6of16wc0zc1244b8awv/undamaged_metal.png,/home/shared-data/AnnotierteBilder/cl29cc6of16wc0zc1244b8awv/background.png,True,True,True,True,True
cl5zkpwaxm1fj071a2yyhdjmb,/home/shared-data/AnnotierteBilder/cl5zkpwaxm1fj071a2yyhdjmb/cl5zkpwaxm1fj071a2yyhdjmb.jpg,/home/shared-data/AnnotierteBilder/cl5zkpwaxm1fj071a2yyhdjmb/damaged_metal.png,/home/shared-data/AnnotierteBilder/cl5zkpwaxm1fj071a2yyhdjmb/undamaged_metal.png,/home/shared-data/AnnotierteBilder/cl5zkpwaxm1fj071a2yyhdjmb/background.png,True,True,True,True,True
cl2alqhj307rk0zak8tahc2lr,/home/shared-data/AnnotierteBilder/cl2alqhj307rk0zak8tahc2lr/cl2alqhj307rk0zak8tahc2lr.jpg,/home/shared-data/AnnotierteBilder/cl2alqhj307rk0zak8tahc2lr/damaged_metal.png,/home/shared-data/AnnotierteBilder/cl2alqhj307rk0zak8tahc2lr/undamaged_metal.png,/home/shared-data/AnnotierteBilder/cl2alqhj307rk0zak8tahc2lr/background.png,True,True,True,True,True
cl5zo9qpomwf908ys47drcs29,/home/shared-data/AnnotierteBilder/cl5zo9qpomwf908ys47drcs29/cl5zo9qpomwf908ys47drcs29.jpg,/home/shared-data/AnnotierteBilder/cl5zo9qpomwf908ys47drcs29/damaged_metal.png,/home/shared-data/AnnotierteBilder/cl5zo9qpomwf908ys47drcs29/undamaged_metal.png,/home/shared-data/AnnotierteBilder/cl5zo9qpomwf908ys47drcs29/background.png,True,True,True,True,True
cl2w8v5ixr4f507bq1ktmdglo,/home/shared-data/AnnotierteBilder/cl2w8v5ixr4f507bq1ktmdglo/cl2w8v5ixr4f507bq1ktmdglo.jpg,,,,True,,,,
cl490essg1ovc07b1hvlp5crf,/home/shared-data/AnnotierteBilder/cl490essg1ovc07b1hvlp5crf/cl490essg1ovc07b1hvlp5crf.jpg,/home/shared-data/AnnotierteBilder/cl490essg1ovc07b1hvlp5crf/damaged_metal.png,/home/shared-data/AnnotierteBilder/cl490essg1ovc07b1hvlp5crf/undamaged_metal.png,/home/shared-data/AnnotierteBilder/cl490essg1ovc07b1hvlp5crf/background.png,True,True,True,True,True
cl7cee5zmc5x108xn70b8gbwq,/home/shared-data/AnnotierteBilder/cl7cee5zmc5x108xn70b8gbwq/cl7cee5zmc5x108xn70b8gbwq.jpg,/home/shared-data/AnnotierteBilder/cl7cee5zmc5x108xn70b8gbwq/damaged_metal.png,/home/shared-data/AnnotierteBilder/cl7cee5zmc5x108xn70b8gbwq/undamaged_metal.png,/home/shared-data/AnnotierteBilder/cl7cee5zmc5x108xn70b8gbwq/background.png,True,True,True,True,True
cl4bdxd8ahfop087s4z4da5ai,/home/shared-data/AnnotierteBilder/cl4bdxd8ahfop087s4z4da5ai/cl4bdxd8ahfop087s4z4da5ai.jpg,/home/shared-data/AnnotierteBilder/cl4bdxd8ahfop087s4z4da5ai/damaged_metal.png,/home/shared-data/AnnotierteBilder/cl4bdxd8ahfop087s4z4da5ai/undamaged_metal.png,/home/shared-data/AnnotierteBilder/cl4bdxd8ahfop087s4z4da5ai/background.png,True,True,True,True,True
cl60651s6wb5h0704gzls0i9z,/home/shared-data/AnnotierteBilder/cl60651s6wb5h0704gzls0i9z/cl60651s6wb5h0704gzls0i9z.jpg,/home/shared-data/AnnotierteBilder/cl60651s6wb5h0704gzls0i9z/damaged_metal.png,/home/shared-data/AnnotierteBilder/cl60651s6wb5h0704gzls0i9z/undamaged_metal.png,/home/shared-data/AnnotierteBilder/cl60651s6wb5h0704gzls0i9z/background.png,True,True,True,True,True
cl4be9lp7hgd4087sa9ilebis,/home/shared-data/AnnotierteBilder/cl4be9lp7hgd4087sa9ilebis/cl4be9lp7hgd4087sa9ilebis.jpg,/home/shared-data/AnnotierteBilder/cl4be9lp7hgd4087sa9ilebis/damaged_metal.png,/home/shared-data/AnnotierteBilder/cl4be9lp7hgd4087sa9ilebis/undamaged_metal.png,/home/shared-data/AnnotierteBilder/cl4be9lp7hgd4087sa9ilebis/background.png,True,True,True,True,True
cl27yjxb961hw0z53ghi90tna,/home/shared-data/AnnotierteBilder/cl27yjxb961hw0z53ghi90tna/cl27yjxb961hw0z53ghi90tna.jpg,/home/shared-data/AnnotierteBilder/cl27yjxb961hw0z53ghi90tna/damaged_metal.png,/home/shared-data/AnnotierteBilder/cl27yjxb961hw0z53ghi90tna/undamaged_metal.png,/home/shared-data/AnnotierteBilder/cl27yjxb961hw0z53ghi90tna/background.png,True,True,True,True,True
cl42v53a4179x074k53z81ojz,/home/shared-data/AnnotierteBilder/cl42v53a4179x074k53z81ojz/cl42v53a4179x074k53z81ojz.jpg,/home/shared-data/AnnotierteBilder/cl42v53a4179x074k53z81ojz/damaged_metal.png,/home/shared-data/AnnotierteBilder/cl42v53a4179x074k53z81ojz/undamaged_metal.png,/home/shared-data/AnnotierteBilder/cl42v53a4179x074k53z81ojz/background.png,True,True,True,True,True
cl7gas48i8e7d0603024g2z8x,/home/shared-data/AnnotierteBilder/cl7gas48i8e7d0603024g2z8x/cl7gas48i8e7d0603024g2z8x.jpg,/home/shared-data/AnnotierteBilder/cl7gas48i8e7d0603024g2z8x/damaged_metal.png,/home/shared-data/AnnotierteBilder/cl7gas48i8e7d0603024g2z8x/undamaged_metal.png,/home/shared-data/AnnotierteBilder/cl7gas48i8e7d0603024g2z8x/background.png,True,True,True,True,True
cl2ra5gw4061b079a44co176q,/home/shared-data/AnnotierteBilder/cl2ra5gw4061b079a44co176q/cl2ra5gw4061b079a44co176q.jpg,/home/shared-data/AnnotierteBilder/cl2ra5gw4061b079a44co176q/damaged_metal.png,/home/shared-data/AnnotierteBilder/cl2ra5gw4061b079a44co176q/undamaged_metal.png,/home/shared-data/AnnotierteBilder/cl2ra5gw4061b079a44co176q/background.png,True,True,True,True,True
cl41kn2536qgw077i38b2ak5g,/home/shared-data/AnnotierteBilder/cl41kn2536qgw077i38b2ak5g/cl41kn2536qgw077i38b2ak5g.jpg,/home/shared-data/AnnotierteBilder/cl41kn2536qgw077i38b2ak5g/damaged_metal.png,/home/shared-data/AnnotierteBilder/cl41kn2536qgw077i38b2ak5g/undamaged_metal.png,/home/shared-data/AnnotierteBilder/cl41kn2536qgw077i38b2ak5g/background.png,True,True,True,True,True
cl3w1ksh404yp087z3kpvfa0l,/home/shared-data/AnnotierteBilder/cl3w1ksh404yp087z3kpvfa0l/cl3w1ksh404yp087z3kpvfa0l.jpg,/home/shared-data/AnnotierteBilder/cl3w1ksh404yp087z3kpvfa0l/damaged_metal.png,/home/shared-data/AnnotierteBilder/cl3w1ksh404yp087z3kpvfa0l/undamaged_metal.png,/home/shared-data/AnnotierteBilder/cl3w1ksh404yp087z3kpvfa0l/background.png,True,True,True,True,True
cl3q01r5wkwyu074dcx138m69,/home/shared-data/AnnotierteBilder/cl3q01r5wkwyu074dcx138m69/cl3q01r5wkwyu074dcx138m69.jpg,/home/shared-data/AnnotierteBilder/cl3q01r5wkwyu074dcx138m69/damaged_metal.png,/home/shared-data/AnnotierteBilder/cl3q01r5wkwyu074dcx138m69/undamaged_metal.png,/home/shared-data/AnnotierteBilder/cl3q01r5wkwyu074dcx138m69/background.png,True,True,True,True,True
cl57934zc53tg080t386d87iz,/home/shared-data/AnnotierteBilder/cl57934zc53tg080t386d87iz/cl57934zc53tg080t386d87iz.jpg,/home/shared-data/AnnotierteBilder/cl57934zc53tg080t386d87iz/damaged_metal.png,/home/shared-data/AnnotierteBilder/cl57934zc53tg080t386d87iz/undamaged_metal.png,/home/shared-data/AnnotierteBilder/cl57934zc53tg080t386d87iz/background.png,True,True,True,True,True
cl79knk0b1n8r09y7ekt41wnt,/home/shared-data/AnnotierteBilder/cl79knk0b1n8r09y7ekt41wnt/cl79knk0b1n8r09y7ekt41wnt.jpg,/home/shared-data/AnnotierteBilder/cl79knk0b1n8r09y7ekt41wnt/damaged_metal.png,/home/shared-data/AnnotierteBilder/cl79knk0b1n8r09y7ekt41wnt/undamaged_metal.png,/home/shared-data/AnnotierteBilder/cl79knk0b1n8r09y7ekt41wnt/background.png,True,True,True,True,True
cl44cxaxa066e08a91oqwgl0s,/home/shared-data/AnnotierteBilder/cl44cxaxa066e08a91oqwgl0s/cl44cxaxa066e08a91oqwgl0s.jpg,/home/shared-data/AnnotierteBilder/cl44cxaxa066e08a91oqwgl0s/damaged_metal.png,/home/shared-data/AnnotierteBilder/cl44cxaxa066e08a91oqwgl0s/undamaged_metal.png,/home/shared-data/AnnotierteBilder/cl44cxaxa066e08a91oqwgl0s/background.png,True,True,True,True,True
cl7dj8igam6fr07ysh1mpcvy3,/home/shared-data/AnnotierteBilder/cl7dj8igam6fr07ysh1mpcvy3/cl7dj8igam6fr07ysh1mpcvy3.jpg,/home/shared-data/AnnotierteBilder/cl7dj8igam6fr07ysh1mpcvy3/damaged_metal.png,/home/shared-data/AnnotierteBilder/cl7dj8igam6fr07ysh1mpcvy3/undamaged_metal.png,/home/shared-data/AnnotierteBilder/cl7dj8igam6fr07ysh1mpcvy3/background.png,True,True,True,True,True
cl4ww4bk0025w08083gus4wqk,/home/shared-data/AnnotierteBilder/cl4ww4bk0025w08083gus4wqk/cl4ww4bk0025w08083gus4wqk.jpg,/home/shared-data/AnnotierteBilder/cl4ww4bk0025w08083gus4wqk/damaged_metal.png,/home/shared-data/AnnotierteBilder/cl4ww4bk0025w08083gus4wqk/undamaged_metal.png,/home/shared-data/AnnotierteBilder/cl4ww4bk0025w08083gus4wqk/background.png,True,True,True,True,True
cl3rnj4e1z2hr086gembvh6ri,/home/shared-data/AnnotierteBilder/cl3rnj4e1z2hr086gembvh6ri/cl3rnj4e1z2hr086gembvh6ri.jpg,/home/shared-data/AnnotierteBilder/cl3rnj4e1z2hr086gembvh6ri/damaged_metal.png,/home/shared-data/AnnotierteBilder/cl3rnj4e1z2hr086gembvh6ri/undamaged_metal.png,/home/shared-data/AnnotierteBilder/cl3rnj4e1z2hr086gembvh6ri/background.png,True,True,True,True,True
cl2oqy04me6ru0z870ifzdb2h,/home/shared-data/AnnotierteBilder/cl2oqy04me6ru0z870ifzdb2h/cl2oqy04me6ru0z870ifzdb2h.jpg,/home/shared-data/AnnotierteBilder/cl2oqy04me6ru0z870ifzdb2h/damaged_metal.png,/home/shared-data/AnnotierteBilder/cl2oqy04me6ru0z870ifzdb2h/undamaged_metal.png,/home/shared-data/AnnotierteBilder/cl2oqy04me6ru0z870ifzdb2h/background.png,True,True,True,True,True
cl7cdw8socjcp081kggpv9osh,/home/shared-data/AnnotierteBilder/cl7cdw8socjcp081kggpv9osh/cl7cdw8socjcp081kggpv9osh.jpg,/home/shared-data/AnnotierteBilder/cl7cdw8socjcp081kggpv9osh/damaged_metal.png,/home/shared-data/AnnotierteBilder/cl7cdw8socjcp081kggpv9osh/undamaged_metal.png,/home/shared-data/AnnotierteBilder/cl7cdw8socjcp081kggpv9osh/background.png,True,True,True,True,True
